timestamp,acce_z
5730,0.93
5740,0.92
5750,0.92
5760,0.92
5770,0.92
5780,0.92
5790,0.93
5800,0.92
5810,0.92
5820,0.92
5830,0.91
5840,0.92
5850,0.93
5860,0.92
5870,0.92
5880,0.92
5890,0.92
5900,0.91
5910,0.92
5920,0.92
5930,0.92
5940,0.92
5950,0.92
5960,0.92
5970,0.92
5980,0.92
5990,0.91
6000,0.92
6010,0.92
6020,0.92
6030,0.91
6040,0.91
6050,0.93
6060,0.92
6070,0.93
6080,0.92
6090,0.91
6100,0.92
6110,0.91
6120,0.91
6130,0.91
6140,0.92
6150,0.91
6160,0.92
6170,0.93
6180,0.92
6190,0.93
6200,0.93
6210,0.92
6220,0.91
6230,0.92
6240,0.91
6250,0.91
6260,0.91
6270,0.91
6280,0.92
6290,0.92
6300,0.92
6310,0.92
6320,0.92
6330,0.92
6340,0.92
6350,0.91
6360,0.92
6370,0.92
6380,0.92
6390,0.92
6400,0.92
6410,0.93
6420,0.92
6430,0.92
6440,0.92
6450,0.92
6460,0.93
6470,0.92
6480,0.92
6490,0.92
6500,0.92
6510,0.92
6520,0.93
6530,0.92
6540,0.92
6550,0.92
6560,0.91
6570,0.92
6580,0.92
6590,0.92
6600,0.92
6610,0.92
6620,0.92
6630,0.92
6640,0.92
6650,0.91
6660,0.91
6670,0.92
6680,0.92
6690,0.92
6700,0.92
6710,0.92
6720,0.92
6730,0.92
6740,0.92
6750,0.92
6760,0.92
6770,0.91
6780,0.93
6790,0.92
6800,0.91
6810,0.92
6820,0.93
6830,0.92
6840,0.92
6850,0.92
6860,0.91
6870,0.93
6880,0.92
6890,0.91
6900,0.92
6910,0.92
6920,0.91
6930,0.92
6940,0.92
6950,0.92
6960,0.92
6970,0.92
6980,0.91
6990,0.92
7000,0.92
7010,0.92
7020,0.92
7030,0.92
7040,0.92
7050,0.92
7060,0.92
7070,0.92
7080,0.91
7090,0.92
7100,0.92
7110,0.92
7120,0.91
7130,0.92
7140,0.92
7150,0.93
7160,0.92
7170,0.92
7180,0.92
7190,0.92
7200,0.92
7210,0.93
7220,0.92
7230,0.92
7240,0.92
7250,0.92
7260,0.92
7270,0.92
7280,0.92
7290,0.91
7300,0.92
7310,0.92
7320,0.92
7330,0.92
7340,0.92
7350,0.92
7360,0.91
7370,0.92
7380,0.93
7390,0.91
7400,0.91
7410,0.92
7420,0.93
7430,0.92
7440,0.91
7450,0.91
7460,0.92
7470,0.91
7480,0.92
7490,0.92
7500,0.92
7510,0.92
7520,0.92
7530,0.93
7540,0.92
7550,0.92
7560,0.93
7570,0.92
7580,0.92
7590,0.93
7600,0.92
7610,0.92
7620,0.92
7630,0.92
7640,0.92
7650,0.92
7660,0.92
7670,0.93
7680,0.92
7690,0.92
7700,0.91
7710,0.93
7720,0.92
7730,0.91
7740,0.92
7750,0.92
7760,0.91
7770,0.93
7780,0.92
7790,0.92
7800,0.92
7810,0.92
7820,0.92
7830,0.91
7840,0.92
7850,0.91
7860,0.93
7870,0.92
7880,0.92
7890,0.91
7900,0.92
7910,0.92
7920,0.91
7930,0.91
7940,0.92
7950,0.92
7961,0.92
7970,0.92
7980,0.92
7990,0.92
8000,0.92
8010,0.93
8020,0.91
8030,0.92
8040,0.92
8050,0.92
8060,0.91
8070,0.92
8080,0.92
8090,0.92
8100,0.91
8110,0.92
8120,0.92
8130,0.93
8140,0.92
8150,0.92
8160,0.92
8170,0.92
8180,0.92
8190,0.92
8200,0.93
8210,0.92
8220,0.92
8230,0.92
8240,0.93
8250,0.92
8260,0.92
8270,0.92
8280,0.92
8290,0.92
8300,0.92
8310,0.92
8320,0.93
8330,0.91
8340,0.92
8350,0.93
8360,0.92
8370,0.92
8380,0.93
8390,0.92
8400,0.92
8410,0.92
8420,0.92
8430,0.92
8440,0.92
8450,0.92
8460,0.92
8470,0.92
8480,0.92
8490,0.91
8500,0.91
8510,0.91
8520,0.91
8530,0.92
8540,0.92
8550,0.92
8560,0.92
8570,0.93
8580,0.92
8590,0.92
8600,0.91
8610,0.92
8620,0.92
8630,0.92
8640,0.93
8650,0.92
8660,0.92
8670,0.92
8680,0.92
8690,0.92
8700,0.92
8710,0.91
8720,0.91
8730,0.92
8740,0.92
8750,0.92
8760,0.92
8770,0.91
8780,0.92
8790,0.92
8800,0.92
8810,0.92
8820,0.92
8830,0.92
8840,0.92
8850,0.92
8860,0.92
8870,0.92
8880,0.93
8890,0.92
8900,0.92
8910,0.92
8920,0.93
8930,0.92
8940,0.93
8950,0.92
8960,0.92
8970,0.92
8980,0.92
8990,0.92
9000,0.92
9010,0.93
9020,0.92
9030,0.92
9040,0.93
9050,0.92
9060,0.92
9070,0.92
9080,0.92
9090,0.91
9100,0.92
9110,0.92
9120,0.91
9130,0.91
9140,0.92
9150,0.92
9160,0.93
9170,0.92
9180,0.93
9190,0.92
9200,0.91
9210,0.92
9220,0.93
9230,0.91
9240,0.91
9250,0.92
9260,0.93
9270,0.92
9280,0.92
9290,0.91
9300,0.92
9310,0.91
9320,0.92
9330,0.91
9340,0.91
9350,0.92
9360,0.91
9370,0.92
9380,0.92
9390,0.91
9400,0.91
9410,0.93
9420,0.92
9430,0.91
9440,0.91
9450,0.92
9460,0.92
9470,0.92
9480,0.92
9490,0.92
9500,0.92
9510,0.92
9520,0.92
9530,0.92
9540,0.92
9550,0.92
9560,0.91
9570,0.93
9580,0.93
9590,0.92
9600,0.93
9610,0.92
9620,0.92
9630,0.92
9640,0.92
9650,0.91
9660,0.92
9670,0.91
9680,0.92
9690,0.92
9700,0.92
9710,0.92
9720,0.93
9730,0.92
9740,0.92
9750,0.92
9760,0.91
9770,0.93
9780,0.92
9790,0.91
9800,0.91
9810,0.91
9820,0.92
9830,0.91
9840,0.92
9850,0.92
9860,0.91
9870,0.92
9880,0.92
9890,0.92
9900,0.93
9910,0.93
9920,0.92
9930,0.92
9940,0.92
9950,0.92
9960,0.91
9970,0.92
9980,0.91
9990,0.92
10000,0.91
10010,0.92
10020,0.92
10030,0.92
10040,0.91
10050,0.93
10060,0.92
10070,0.93
10080,0.92
10090,0.92
10100,0.91
10110,0.92
10120,0.93
10130,0.92
10140,0.92
10150,0.93
10160,0.92
10170,0.92
10180,0.92
10190,0.91
10200,0.92
10210,0.92
10220,0.92
10230,0.92
10240,0.92
10250,0.91
10260,0.91
10270,0.92
10280,0.92
10290,0.92
10300,0.92
10310,0.92
10320,0.93
10330,0.91
10340,0.92
10350,0.92
10360,0.91
10370,0.93
10380,0.91
10390,0.92
10400,0.93
10410,0.93
10420,0.92
10430,0.92
10440,0.91
10450,0.92
10460,0.93
10470,0.92
10480,0.91
10490,0.92
10500,0.92
10510,0.91
10520,0.92
10530,0.92
10540,0.92
10550,0.92
10560,0.92
10570,0.92
10580,0.93
10590,0.92
10600,0.93
10610,0.92
10620,0.91
10630,0.92
10640,0.93
10650,0.92
10660,0.93
10670,0.93
10680,0.92
10690,0.93
10700,0.92
10710,0.92
10720,0.92
10730,0.92
10740,0.92
10750,0.93
10760,0.92
10770,0.92
10780,0.92
10790,0.92
10800,0.92
10810,0.91
10820,0.92
10830,0.91
10840,0.92
10850,0.91
10860,0.91
10870,0.92
10880,0.93
10890,0.92
10900,0.92
10910,0.91
10920,0.92
10930,0.92
10987,0.91
10992,0.93
10995,0.92
10999,0.91
11015,0.92
11031,0.92
11039,0.92
11042,0.93
11046,0.92
11049,0.91
11052,0.93
11055,0.92
11060,0.92
11070,0.91
11080,0.92
11090,0.91
11100,0.91
11110,0.92
11120,0.92
11130,0.92
11140,0.92
11150,0.92
11160,0.92
11170,0.92
11180,0.93
11190,0.91
11200,0.92
11210,0.92
11220,0.93
11230,0.92
11240,0.92
11250,0.92
11260,0.92
11270,0.92
11280,0.92
11290,0.92
11300,0.92
11310,0.91
11320,0.92
11330,0.92
11340,0.93
11350,0.92
11360,0.91
11370,0.92
11380,0.92
11390,0.92
11400,0.91
11410,0.92
11420,0.92
11430,0.92
11440,0.92
11450,0.92
11460,0.92
11470,0.93
11480,0.92
11490,0.92
11500,0.92
11510,0.91
11520,0.92
11530,0.92
11540,0.92
11550,0.93
11560,0.91
11570,0.93
11580,0.92
11590,0.92
11600,0.92
11610,0.93
11620,0.92
11630,0.92
11640,0.92
11650,0.92
11660,0.91
11670,0.91
11680,0.91
11690,0.92
11700,0.92
11710,0.91
11720,0.92
11730,0.93
11740,0.92
11750,0.91
11760,0.92
11770,0.92
11780,0.92
11790,0.92
11800,0.93
11810,0.92
11820,0.93
11830,0.92
11840,0.92
11850,0.91
11860,0.92
11870,0.92
11880,0.92
11890,0.92
11900,0.92
11910,0.93
11920,0.92
11930,0.92
11940,0.92
11950,0.92
11960,0.92
11972,0.92
11980,0.92
11990,0.91
12000,0.92
12010,0.92
12020,0.92
12033,0.92
12040,0.92
12050,0.93
12060,0.92
12070,0.92
12080,0.91
12090,0.93
12100,0.91
12110,0.93
12120,0.93
12130,0.93
12140,0.92
12150,0.91
12160,0.92
12170,0.93
12180,0.92
12190,0.92
12200,0.92
12210,0.92
12220,0.92
12230,0.92
12240,0.92
12250,0.92
12260,0.92
12270,0.91
12280,0.93
12290,0.92
12300,0.92
12310,0.92
12320,0.92
12330,0.92
12340,0.92
12350,0.91
12360,0.91
12370,0.91
12380,0.92
12393,0.93
12402,0.92
12410,0.92
12420,0.92
12433,0.93
12440,0.92
12450,0.92
12460,0.91
12470,0.92
12480,0.92
12490,0.91
12500,0.91
12510,0.91
12520,0.93
12530,0.92
12540,0.91
12550,0.92
12560,0.92
12570,0.92
12580,0.93
12590,0.92
12600,0.92
12610,0.92
12620,0.92
12630,0.91
12640,0.92
12650,0.92
12660,0.92
12670,0.92
12680,0.91
12690,0.91
12700,0.92
12710,0.92
12720,0.92
12730,0.92
12740,0.92
12750,0.92
12760,0.92
12770,0.92
12780,0.92
12790,0.92
12800,0.92
12810,0.92
12820,0.92
12830,0.91
12840,0.91
12850,0.91
12860,0.92
12870,0.92
12880,0.93
12890,0.93
12900,0.92
12910,0.92
12920,0.92
12930,0.93
12940,0.91
12950,0.92
12960,0.92
12970,0.92
12980,0.92
12990,0.91
13000,0.92
13010,0.92
13020,0.93
13030,0.92
13040,0.92
13050,0.92
13060,0.91
13070,0.92
13080,0.93
13090,0.92
13100,0.92
13110,0.91
13120,0.93
13130,0.91
13140,0.91
13150,0.92
13160,0.92
13170,0.92
13180,0.91
13190,0.92
13200,0.91
13210,0.92
13220,0.91
13230,0.92
13240,0.93
13250,0.92
13260,0.93
13270,0.92
13280,0.91
13290,0.92
13300,0.92
13310,0.92
13320,0.92
13330,0.93
13340,0.92
13350,0.92
13365,0.91
13373,0.91
13380,0.91
13390,0.92
13400,0.92
13410,0.93
13420,0.91
13430,0.92
13440,0.92
13450,0.92
13460,0.91
13470,0.92
13480,0.92
13490,0.91
13500,0.92
13510,0.92
13520,0.92
13530,0.92
13540,0.91
13550,0.92
13560,0.92
13570,0.92
13580,0.92
13590,0.91
13600,0.91
13610,0.93
13620,0.92
13630,0.92
13640,0.91
13650,0.93
13660,0.92
13670,0.92
13680,0.92
13690,0.92
13700,0.92
13710,0.92
13720,0.92
13730,0.92
13740,0.93
13750,0.92
13760,0.92
13770,0.92
13780,0.92
13790,0.91
13800,0.91
13810,0.92
13820,0.92
13830,0.92
13840,0.92
13850,0.92
13860,0.92
13870,0.92
13880,0.93
13890,0.92
13900,0.92
13910,0.93
13920,0.92
13930,0.92
13940,0.91
13950,0.92
13960,0.92
13970,0.92
13980,0.92
13990,0.91
14000,0.92
14010,0.93
14020,0.91
14030,0.92
14040,0.92
14050,0.91
14060,0.91
14070,0.92
14080,0.92
14090,0.92
14100,0.92
14110,0.92
14120,0.92
14130,0.93
14140,0.92
14150,0.92
14160,0.92
14170,0.92
14180,0.91
14190,0.91
14200,0.92
14210,0.92
14220,0.91
14230,0.92
14240,0.92
14250,0.91
14260,0.92
14270,0.93
14280,0.92
14290,0.92
14300,0.92
14310,0.92
14320,0.92
14330,0.91
14340,0.91
14350,0.92
14360,0.92
14370,0.93
14380,0.92
14390,0.92
14400,0.91
14410,0.91
14420,0.92
14430,0.92
14440,0.91
14450,0.91
14460,0.93
14470,0.92
14480,0.92
14490,0.92
14500,0.92
14510,0.91
14520,0.92
14530,0.93
14540,0.92
14550,0.92
14560,0.93
14570,0.92
14580,0.92
14590,0.92
14600,0.92
14610,0.92
14620,0.92
14630,0.92
14640,0.92
14650,0.91
14660,0.92
14670,0.91
14680,0.92
14690,0.92
14700,0.93
14710,0.92
14720,0.92
14730,0.92
14740,0.92
14750,0.91
14760,0.92
14770,0.92
14780,0.93
14790,0.92
14800,0.92
14810,0.91
14820,0.92
14830,0.91
14840,0.92
14850,0.91
14860,0.92
14870,0.92
14880,0.92
14890,0.91
14900,0.92
14910,0.91
14920,0.92
14930,0.92
14940,0.92
14950,0.91
14960,0.93
14970,0.92
14981,0.93
14990,0.91
15000,0.92
15010,0.92
15020,0.91
15030,0.92
15040,0.91
15050,0.92
15060,0.92
15070,0.91
15080,0.92
15090,0.93
15100,0.92
15110,0.92
15120,0.91
15130,0.92
15140,0.92
15150,0.92
15160,0.93
15170,0.92
15180,0.92
15190,0.92
15200,0.91
15210,0.91
15220,0.92
15230,0.90
15240,0.92
15250,0.92
15260,0.92
15270,0.91
15280,0.93
15290,0.92
15300,0.91
15310,0.92
15320,0.92
15330,0.92
15340,0.92
15350,0.92
15360,0.92
15370,0.92
15380,0.93
15390,0.92
15400,0.91
15410,0.92
15420,0.91
15430,0.92
15440,0.92
15450,0.92
15460,0.92
15470,0.92
15480,0.92
15490,0.92
15500,0.92
15510,0.93
15520,0.91
15530,0.92
15540,0.91
15550,0.92
15560,0.92
15570,0.92
15580,0.92
15590,0.92
15600,0.93
15610,0.92
15620,0.92
15630,0.91
15640,0.92
15650,0.92
15660,0.91
15670,0.92
15680,0.92
15690,0.92
15700,0.91
15710,0.91
15720,0.92
15730,0.91
15740,0.92
15750,0.92
15760,0.93
15770,0.91
15780,0.92
15790,0.92
15800,0.92
15810,0.92
15820,0.92
15830,0.93
15840,0.93
15850,0.92
15860,0.93
15870,0.93
15880,0.92
15890,0.92
15900,0.92
15910,0.93
15920,0.92
15930,0.92
15940,0.92
15950,0.92
15960,0.91
15970,0.92
15980,0.91
15990,0.92
16000,0.93
16010,0.93
16020,0.91
16030,0.92
16040,0.92
16050,0.92
16060,0.91
16070,0.91
16080,0.92
16090,0.92
16100,0.92
16110,0.93
16120,0.92
16130,0.91
16140,0.92
16150,0.92
16160,0.91
16170,0.92
16180,0.93
16190,0.92
16200,0.92
16210,0.92
16220,0.92
16230,0.93
16240,0.92
16250,0.92
16260,0.92
16270,0.91
16280,0.92
16290,0.91
16300,0.92
16310,0.93
16320,0.91
16330,0.93
16340,0.92
16350,0.92
16360,0.92
16370,0.93
16380,0.92
16390,0.92
16400,0.92
16410,0.91
16420,0.92
16430,0.92
16440,0.92
16450,0.92
16460,0.92
16470,0.92
16480,0.92
16490,0.92
16500,0.91
16510,0.92
16520,0.91
16530,0.92
16540,0.92
16550,0.92
16560,0.92
16570,0.92
16580,0.92
16590,0.92
16600,0.92
16610,0.92
16620,0.92
16630,0.93
16640,0.92
16650,0.91
16660,0.93
16670,0.92
16680,0.93
16690,0.91
16700,0.92
16710,0.92
16720,0.92
16730,0.91
16740,0.91
16750,0.92
16760,0.92
16770,0.92
16780,0.91
16790,0.92
16800,0.91
16810,0.91
16820,0.92
16830,0.91
16840,0.91
16850,0.92
16860,0.92
16870,0.92
16880,0.92
16890,0.92
16900,0.92
16910,0.92
16920,0.92
16930,0.92
16940,0.92
16950,0.92
16960,0.92
16970,0.92
16980,0.92
16990,0.92
17000,0.91
17010,0.92
17020,0.92
17030,0.92
17040,0.91
17050,0.92
17060,0.93
17070,0.92
17080,0.92
17090,0.93
17100,0.92
17110,0.92
17120,0.92
17130,0.92
17140,0.92
17150,0.91
17160,0.92
17170,0.92
17180,0.92
17190,0.92
17200,0.92
17210,0.92
17220,0.91
17230,0.92
17240,0.92
17250,0.92
17260,0.92
17270,0.92
17280,0.93
17290,0.92
17300,0.91
17310,0.91
17320,0.91
17330,0.91
17340,0.92
17350,0.91
17360,0.92
17370,0.91
17380,0.92
17390,0.92
17400,0.92
17410,0.92
17420,0.92
17430,0.91
17440,0.92
17450,0.93
17460,0.92
17470,0.92
17480,0.92
17490,0.92
17500,0.92
17510,0.91
17520,0.93
17530,0.92
17540,0.92
17550,0.93
17560,0.91
17570,0.92
17580,0.93
17590,0.92
17600,0.92
17610,0.92
17620,0.92
17630,0.92
17640,0.93
17650,0.91
17660,0.91
17670,0.92
17680,0.92
17690,0.92
17700,0.92
17710,0.92
17720,0.92
17730,0.92
17740,0.92
17750,0.92
17760,0.92
17770,0.92
17780,0.92
17790,0.91
17800,0.92
17810,0.92
17820,0.92
17830,0.92
17840,0.92
17850,0.92
17860,0.92
17870,0.92
17880,0.93
17890,0.92
17900,0.93
17910,0.92
17920,0.91
17930,0.92
17940,0.91
17950,0.93
17960,0.93
17970,0.91
17980,0.91
17990,0.92
18000,0.92
18010,0.91
18020,0.91
18030,0.92
18040,0.92
18050,0.92
18060,0.92
18070,0.92
18080,0.92
18090,0.92
18100,0.93
18110,0.91
18120,0.92
18130,0.93
18140,0.92
18150,0.92
18160,0.92
18170,0.92
18180,0.92
18190,0.92
18200,0.92
18210,0.92
18220,0.92
18230,0.91
18240,0.92
18250,0.91
18260,0.93
18270,0.92
18280,0.92
18290,0.92
18300,0.91
18310,0.92
18320,0.92
18330,0.92
18340,0.91
18350,0.92
18360,0.92
18370,0.92
18380,0.92
18390,0.92
18400,0.92
18410,0.93
18420,0.92
18430,0.91
18440,0.92
18450,0.92
18460,0.92
18470,0.91
18480,0.92
18490,0.92
18500,0.93
18510,0.92
18520,0.92
18530,0.93
18540,0.92
18550,0.92
18560,0.92
18570,0.91
18580,0.93
18590,0.92
18600,0.92
18610,0.93
18620,0.92
18630,0.91
18640,0.91
18650,0.92
18660,0.92
18670,0.91
18680,0.92
18690,0.91
18700,0.92
18710,0.92
18720,0.92
18730,0.91
18740,0.91
18750,0.92
18760,0.93
18770,0.92
18780,0.93
18790,0.92
18800,0.92
18810,0.91
18820,0.91
18830,0.92
18840,0.92
18850,0.92
18860,0.92
18870,0.92
18880,0.92
18890,0.92
18900,0.93
18910,0.92
18920,0.92
18930,0.93
18940,0.92
18950,0.92
18960,0.92
18970,0.92
18980,0.92
18990,0.92
19000,0.93
19010,0.92
19020,0.93
19030,0.93
19040,0.91
19050,0.93
19060,0.92
19070,0.93
19080,0.92
19090,0.92
19100,0.92
19110,0.92
19120,0.92
19130,0.92
19140,0.92
19150,0.92
19160,0.91
19170,0.91
19180,0.91
19190,0.91
19200,0.91
19210,0.91
19220,0.91
19230,0.92
19240,0.92
19250,0.91
19260,0.92
19270,0.92
19280,0.91
19290,0.92
19300,0.91
19310,0.92
19320,0.92
19330,0.93
19340,0.92
19350,0.92
19360,0.92
19370,0.93
19380,0.91
19390,0.92
19400,0.92
19410,0.92
19420,0.92
19430,0.91
19440,0.92
19450,0.92
19460,0.92
19470,0.92
19480,0.93
19490,0.93
19500,0.92
19510,0.92
19520,0.92
19530,0.91
19540,0.92
19550,0.92
19560,0.92
19570,0.92
19580,0.92
19590,0.92
19600,0.92
19610,0.92
19620,0.91
19630,0.92
19640,0.92
19650,0.91
19660,0.92
19670,0.92
19680,0.93
19690,0.92
19700,0.91
19710,0.92
19720,0.92
19730,0.92
19740,0.92
19750,0.92
19760,0.92
19770,0.92
19780,0.92
19790,0.91
19800,0.93
19810,0.92
19820,0.92
19830,0.92
19840,0.91
19850,0.92
19860,0.91
19870,0.92
19880,0.92
19890,0.92
19900,0.92
19910,0.92
19920,0.93
19930,0.92
19940,0.92
19950,0.92
19960,0.92
19970,0.92
19980,0.92
19990,0.91
20000,0.92
20010,0.92
20020,0.92
20030,0.92
20040,0.92
20050,0.92
20060,0.92
20070,0.92
20080,0.92
20090,0.92
20100,0.92
